id,bookname_ws,bookyear_i,bookmonth_txt_en_split,author_txt_en_split,subject_txt_en_split,booknumber_i
6418,UDB-041-1345-46-41-02-FALGOON.pdf,1345,falgoon,"Sri Satyendranath Jana,B.L",Swami Vivekanander Bondona,2
6419,UDB-041-1345-46-41-02-FALGOON.pdf,1345,falgoon,Swami Tyagiswarananda,Jol-Pothe Nimnobrahmme,2
6420,UDB-041-1345-46-41-02-FALGOON.pdf,1345,falgoon,Onubadok Pandit Sri Durgacharan Chattopadhyay,Ponchodoshi,2
6421,UDB-041-1345-46-41-02-FALGOON.pdf,1345,falgoon,,Somalochona,2
6422,UDB-041-1345-46-41-02-FALGOON.pdf,1345,falgoon,,Swami Brahmmaswarupanandajir Tirodhan,2
6423,UDB-041-1345-46-41-02-FALGOON.pdf,1345,falgoon,,Sangbad,2
6424,UDB-041-1345-46-41-02-FALGOON.pdf,1345,falgoon,,Belur Mathe Sriramakrishna-Mandir,2
6425,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,,Swami Turionander Potro,3
6426,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,Swami Sundarananda,Hindu-Bharate Sanskritir Samonjosso,3
6427,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,Raja Sri Purnendu Guharoy,Ramakrishna,3
6428,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,Sri Chandrasekhar Chowdhury,Bongosahitye Swami Vivekananda,3
6429,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,"Miss G.C.Louncebarry, B.Sc(Paris)",Bortomman Yuge Dhormmer Aboshyikota,3
6430,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,Swami Ramananda,Amader Thakur,3
6431,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,Sri Upendra Saha,Sadhok Kobi  Manomohon,3
6432,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,"Sri Dwijendralal Bhaduri,Kobiratna,B.A",Amra Sobai Pouttolik?,3
6433,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,Swami Girijananda,Bhagobote Prokkhep,3
6434,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,Onubadok Pandit Sri Durgacharan Chattopadhyay,Ponchodoshi,3
6435,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,,Somalochona,3
6436,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,,Poroloke Lord Brabourne,3
6437,UDB-041-1345-46-41-03-CHAITRA.pdf,1345,chaitra,,Sangbad,3
6438,UDB-041-1345-46-41-04-BAISHAKH.pdf,1346,baishakh,Swami Sundarananda,Mahajan,4
6439,UDB-041-1345-46-41-04-BAISHAKH.pdf,1346,baishakh,Swami Pabitrananda,Deb-Manab na Noro-Debta,4
6440,UDB-041-1345-46-41-04-BAISHAKH.pdf,1346,baishakh,"Oddhyapok Sri Gokul Das,M.A",Prachin Boudhhodhormme Bhagawattotto,4
6441,UDB-041-1345-46-41-04-BAISHAKH.pdf,1346,baishakh,Srimoti Aparna Debi ,Mai Bhukha Hu?,4
6442,UDB-041-1345-46-41-04-BAISHAKH.pdf,1346,baishakh,"Sri Nikhilranjan Roy,M.A,B.T",Chine Japani Borborotar Ek Odhyay,4
6443,UDB-041-1345-46-41-04-BAISHAKH.pdf,1346,baishakh,Brahmmachari Pragyachaitanya,Tantrikota O Sriramakrishna,4
6444,UDB-041-1345-46-41-04-BAISHAKH.pdf,1346,baishakh,"Sri Amulyachandra Chakraborty,B.A",Raja Rammohun Roy,4
6445,UDB-041-1345-46-41-04-BAISHAKH.pdf,1346,baishakh,"Sri Prafullatanjan Sengupta,B.A",Sri Sri Ramakrishna,4
6446,UDB-041-1345-46-41-04-BAISHAKH.pdf,1346,baishakh,"Sri Gadadhar Singharoy,M.A,B.L",Bhababeg O Bhaktisadhona,4
6447,UDB-041-1345-46-41-04-BAISHAKH.pdf,1346,baishakh,Onubadok Pandit Sri Durgacharan Chattopadhyay,Ponchodoshi,4
6448,UDB-041-1345-46-41-04-BAISHAKH.pdf,1346,baishakh,,Sangbad,4
6449,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,Swami Sundarananda,Marxer Darshonik Jorobad,5
6450,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,"Sri Shailabihar Chatterjee,M.A",Swami Vivekanander Somonnoy O Sanskar,5
6451,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,Sri Jatindranath Das,Ahona,5
6452,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,Oddhyapok S.Ralph Harlo,Biswasamyer Adhhatik Bhitti,5
6453,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,"Sri Romonikumar Duttagupta,B.L",Samrat Akbarer Adhyatik Udarota,5
6454,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,Sri Haridas Mukhopadhyay,Sangeet,5
6455,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,"Oddhyapok Sri Gokul Das,M.A",Prachin Boudhhodhormme Bhagawattotto,5
6456,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,"Sri Nanilal Porel,B.A",Dakshineswar,5
6457,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,"Sri Upendrakumar Kar,B.S",Yugabatar Jagatguru Ramakrishna,5
6458,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,Sri Aurobindo,Khetra O Khetroggo,5
6459,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,Sri Satyahari Das,Odhhash Totto,5
6460,UDB-041-1345-46-41-05-JAISTHA.pdf,1346,jaistha,Onubadok Pandit Sri Durgacharan Chattopadhyay,Ponchodoshi,5
6461,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,,Sangbad,5
6462,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,Swami Sundarananda,Marxer Darshonik Jorobader Biruddhe Yukti,6
6463,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,"Sri Pankajkumar Mukhopadhyay,M.A,B.L",Somaj O Byakitto,6
6464,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,Sri Indubhusan Kumar,Basona,6
6465,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,"Sri Upendrakumar Kar,B.S",Yugabatar Jagatguru Ramakrishna,6
6466,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,Brahmmachari B-,Patnay Swami Bigyanananda,6
6467,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,"Sri Surendranath Chakraborty,M.A",Okrittim Onurag,6
6468,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,Sri Aurobindo,Khetra O Khetroggo,6
6469,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,Late Jagabandhu Chowdhury,Bhut,6
6470,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,Sri Prafullachandra Bandopadhyay,Punorjonmmobader Ekdik,6
6471,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,Onubadok Pandit Sri Durgacharan Chattopadhyay,Ponchodoshi,6
6472,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,,Somalochona,6
6473,UDB-041-1345-46-41-06-ASHAR.pdf,1346,ashar,,Sangbad,6
6474,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,Sri Kalidas Roy,Boiswanor,7
6475,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,Swami Sundarananda,Gotishil Dhormmo O Somaj,7
6476,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,"Oddhyapok Sri Gobindra Chandra Deb,M.A",Sriramakrishna-Jiboner Mulsutra,7
6477,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,"Sri Akhhoykumar Bandopadhyay,M.A",Manob-Praner Gourab,7
6478,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,"Sri Naliniranjan Sen,B.A,B.T",Russiar Jorobad Bonam Bharoter Adhhatikbad,7
6479,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,Sri Rajendra Bandopadhyay,Son Pete Kan,7
6480,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,Swami Chinmoyananda,Haridwar,7
6481,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,Swami Shankar Tirtho,Sukh O Dukhho,7
6482,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,Swami Tapananda,Srimotbhagobote Prokkhep,7
6483,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,Onubadok Pandit Sri Durgacharan Chattopadhyay,Ponchodoshi,7
6484,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,,Madhukori,7
6485,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,,Sangbad,7
6486,UDB-041-1345-46-41-07-SRABON.pdf,1346,srabon,,Ramakrishna Mission Vidya-Mandir,7
6487,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,Sri Bimalchandra Ghosh,Ishdut Chrishto O Bingsho Satabdi,8
6488,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,Swami Sundarananda,Dhormme Samyo O Moitri,8
6489,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,"Sri Ajitranjan Bhattacharya,M.A",Onekante Iswarbad,8
6490,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,"Oddhyapok Sri Gobindra Chandra Deb,M.A",Sriramakrishna-Jiboner Mulsutra,8
6491,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,Swami Nirlepananda,Aryaprobha,8
6492,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,Sri Prabhatchandra Bandopadhyay,Mayer Khela,8
6493,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,"Sri Naliniranjan Sen,B.A,B.T",Russiar Jorobad Bonam Bharoter Adhhatikbad,8
6494,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,"Oddhyapok Sri Rameshchandra Chakraborty, Kabya-Puran-Byakoron-Tirtho,Puran-Ratna,Vedanta-Bhagabatshastri",Biswakalyane Geetar Dan,8
6495,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,Sri Amiyo Mohun Basu,Ache Kaj E Choto Jibone,8
6496,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,"Sri Romonikumar Duttagupta,B.L",Ramayane Mahabir Choritro,8
6497,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,Onubadok Pandit Sri Durgacharan Chattopadhyay,Ponchodoshi,8
6498,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,,Somalochona,8
6499,UDB-041-1345-46-41-08-VADRO.pdf,1346,vadro,,Sangbad,8
6500,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Swami Saradananda,Shaktipuja,9
6501,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Oddhyapok Sri Haranchandra Shastri,Puja,9
6502,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,"Sri Kumudranjan Mullick,B.A",Sri Sri Late Bhobotarini Mata,9
6503,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Swami Sundarananda,Pashchatyo Darshonik Motobader Songkhipto Porichoy,9
6504,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Oddhokho Sri Khtimohun Sen,Sadhok Bhikhar Nobojibon,9
6505,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Mahamohopadhyay Sri Promothonath torkobhusan,Srimotbhagobot O Oddoygyanbad,9
6506,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,"Sri Rasmohun Chakraborty,P.H.B Puranratna,Bidyabinod",Sorbbolastantro,9
6507,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,"Oddhyapok Dr Sri Bimanbihari Majumdar,M.A,PhD",Bhoisnob Podabalir Onushorone Shakto Kobi,9
6508,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Srimoti Aparajita Debi,Rani Rashmoni,9
6509,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Sri Dilipkumar Roy,Gaan,9
6510,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Oddhyapok Sri Sunitikumar Chattopadhyay,Majam-Ul-Bahrain,9
6511,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Swami Ramananda,Debipuja,9
6512,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Swami Bodhatmananda,Purushokar,9
6513,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,"Sri Ka,Kobishekhar",Borsha Sondhay,9
6514,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Sri Girijashankar Roy Chowdhury,"""Sri Chaitanya Choriter Upadan""",9
6515,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,"Oddhyapok Sri Chintaharan Chakraborty,M.A",Banglay Tontrochorcha,9
6516,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Sri Debobroto Roy Chowdhury,Banglar Chitroshilpe Oti Adhunikota,9
6517,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Sri Bimalchandra Ghosh,Agomonite Prarthona,9
6518,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,"Oddhyapok Sri Ashoknath Shastri,M.A,P.R.S,Vedantotirtho",Oppoydikhhiter Muktibad,9
6519,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,"Oddhyapok Sri Upendrachandra Torkacharya,Kabyo-Byakoron-Puran-Sankhho-Vedanto-Torko-Shorodorshontirtho",Ejjehi Bhagabatyamba,9
6520,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Sri Manindrobhusan Gupta,Abanindranath O Abanindrottor Banglar Shilpo,9
6521,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Brahmmachari Satyachaitanya,Debotar Ashish,9
6522,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Raja Sri Purnendu Guharoy,Debi Yashreswari,9
6523,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,"Oddhyapok Sri Shambhunath Roy,M.A",Mahabharate Sankkhomot,9
6524,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,,Swami Obhedanando Maharajer Mahasomadhi,9
6525,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Sri Jatindranath Das,Abhirbhab,9
6526,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,"Oddhyapok Sri Priyoranjan Sen,M.A,P.R.S",Sitaram O Chandshah,9
6527,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Oddhyapok Sri Botuknath Bhattacharya,Monur Bidhan,9
6528,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,"Sri Jyotindramohun Bhattacharya,M.A,Tottoratnakor",Bangla Abhidhaner Upadan,9
6529,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,Swami Nirlepananda,Debi Aghormani,9
6530,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,,Sangbad,9
6531,UDB-041-1345-46-41-09-ASHYEEN.pdf,1346,ashyeen,,Ramakrishna Missioner Banya Sebakarjo,9
6532,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,Swami Jagadiswarananda,Sri Sri Chandir Kotha,10
6533,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,Swami Sundarananda,Bangali Hindur Swagriho Somosya,10
6534,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,Swami Biswananda,Prachho O Pashchatyer Milon,10
6535,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,"Sri Jatindramohun Bhattacharya,M.A,Tottoratnakor",Bangla Abhidhaner Upadan,10
6536,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,Swami Tyagiswarananda,Kurukhetrer Ronokhetre,10
6537,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,Sri Dilipkumar Roy,Gaan,10
6538,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,Oddhyapok Sri Binaykumar Sarkar,Dhormmer Andolon  O Arthik Unnoti,10
6539,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,Swami Nirlepananda,Debi Aghormani,10
6540,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,Sri Nagendranath Ghosh,Sobhhotar Choyache,10
6541,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,Srimoti Kanaklata Ghosh,Swami Vivekananda,10
6542,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,,Mayer Khela,10
6543,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,,Somalochona,10
6544,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,,Sangbad,10
6545,UDB-041-1345-46-41-10-KARTIKK.pdf,1346,Kartikk,,Ramakrishna Missioner Banya Sebakarjo,10
6546,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,Swami Sundarananda,Bharoter Boishistho,11
6547,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,"Rejaul Karim,M.A,B.L",Chin-Shilpe Bharoter Probhab,11
6548,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,Sri Anilbaran Roy,Geetar Oddoityo,11
6549,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,"Sri Prafullaranjan Sengupta,M.A",Porom Puja,11
6550,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,Swami Bhabananda,Muktinather Pothe,11
6551,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,"Sri Nikhilranjan Roy,M.A,B.T",Jati-Bidyesher Jouktikotha,11
6552,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,Swami Nirlepananda,Debi Aghormani,11
6553,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,Onubadok Sri Prafullanath Bandopadhyay,Sanyasir Poti,11
6554,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,Sri Nagendranath Ghosh,Sobhhotar Choyache,11
6555,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,Sri Manindrokrishna Gupta,Sri Sri Thakur Ramakrishnadeber Punnosmriti,11
6556,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,Sri-,Srimot Swami Okhondananda Smorone,11
6557,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,"Sri Gadadhar Singharoy,M.A,B.L",Yam O Nachiketa,11
6558,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,Onubadok Pandit Sri Durgacharan Chattopadhyay,Ponchodoshi,11
6559,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,,Somalochona,11
6560,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,,Poroloke Manindrakrishna Gupta,11
6561,UDB-041-1345-46-41-11-AGROHAWAN.pdf,1346,agrohawan,,Sangbad,11
6562,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,Swami Sundarananda,Samprodayikota,12
6563,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,Swami Gambhirananda,Prarthonar Proyojoniyota,12
6564,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,"Sri Bireswar Pal,Sahityaratna",Jatiyotay Swami Vivekananda,12
6565,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,Swami Premoghnananda ,K Ekti Bangla Banan,12
6566,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,Swami Bhabananda,Muktinather Pothe,12
6567,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,Mr Jean Harbart,Pashchatye Vedanter Bortoman Probhab,12
6568,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,Sri Sunilboron Kar,Prodip,12
6569,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,Sri Nagendranath Ghosh,Sobhhotar Choyache,12
6570,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,Swami Girijananda,Bhagawat,12
6571,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,Onubadok Pandit Sri Durgacharan Chattopadhyay,Ponchodoshi,12
6572,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,,Somalochona,12
6573,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,,Srimotbhogobotgeeta,12
6574,UDB-041-1345-46-41-12-POUSH.pdf,1346,poush,,Sangbad,12
6575,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,Swami Sundarananda,Udbodhon'er Noboborsho,1
6576,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,Oddhyapok Sri Gourgobindo Gupta,Sri Sri Ramakrishna Bhabamrito(Prothomollas),1
6577,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,Swami Nirlepananda,Swamijir Smriti-Sonchoyon,1
6578,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,,Orkokhetro Konarak,1
6579,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,Onubadok Sri Bimalchandra Ghosh,Kabirer Doha,1
6580,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,"Sri Ramanikumar Duttagupta,B.L",Mary Magdalener Dikhha,1
6581,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,Swami Jagannathananda,Joggo,1
6582,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,Srimoti Aparna Debi,Probahini,1
6583,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,Swami Chinmoyananda,Kumbhayog,1
6584,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,,Swami Shibanander Potro,1
6585,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,Onubadok Sri Durgacharan Chattopadhyay,Ponchodoshi,1
6586,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,,Sri Ramakrishna Math O Mission-Sangbad,1
6587,UDB-042-1346-47-42-01-MAGH.pdf,1346,magh,,Bibidho Sangbad,1
6588,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,Swami Sundarananda,Swami Vivekanander Nation-Gothon-Pronali,2
6589,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,Sri Anilboron Roy,"""Jaha Iccha Hoy Kor""",2
6590,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,Raja Sri Purnendu Guharoy,Thakur,2
6591,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,Oddhyapok Sri Gourgobindo Gupta,Sri Sri Ramakrishna Bhabamrito(Dwitiyollas),2
6592,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,Swami Nirlepananda,Swamijir Smriti-Sonchoyon,2
6593,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,Swami Vivekananda,Maa Kali,2
6594,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,"Sri Jatindramohun Bhattacharya,M.A, Tottoratnakor",Bangla Obhidhaner Upadan,2
6595,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,"Oddhyapok Sri Subornokomol Roy,M.Sc",Rashayonik Poromanur Gothonbhangi,2
6596,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,Sri Satish Bidyarthi,Mimangsha,2
6597,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,"Sir Morris Goyar(Chief Justice,Federal Court)",Swami Vivekananda,2
6598,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,Swami Apurbananda,Kailash O Manas Sarobar,2
6599,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,,Kashi Sriramakrishna-Oddoitashromer Songkhipto Itibritto,2
6600,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,Onubadok Pandit Durgacharan Chattopadhyay,Ponchodoshi,2
6601,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,,Sri Ramakrishna Math O Mission-Sangbad,2
6602,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,,Bibidho Sangbad,2
6603,UDB-042-1346-47-42-02-FALGOON.pdf,1346,falgoon,,Ramakrishna Mission-Bidyamandir,2
6604,UDB-042-1346-47-42-03-CHAITRA.pdf,1346,chaitra,Swami Sundarananda,Swami Vivekanander Nation-Gothon-Pronali,3
6605,UDB-042-1346-47-42-03-CHAITRA.pdf,1346,chaitra,"Sri Bidhubhuson Chakraborty, B.A,B.T","""More Kache Roho""(Kobi Lyte-er""Abide With Me"" Kobitar Onubad",3
6606,UDB-042-1346-47-42-03-CHAITRA.pdf,1346,chaitra,Mahamohopadhyay Pandit Sri Promothonath Torkobhuson,Banglar Oddoityo Bhabdhara,3
