id,bookname_ws,bookyear_i,bookmonth_txt_en_split,author_txt_en_split,subject_txt_en_split,booknumber_i
7545,UDB-046-1350-51-46-03-CHAITRA.pdf,1350,chaitra,,Noboprokashito Pushtok,3
7546,UDB-046-1350-51-46-03-CHAITRA.pdf,1350,chaitra,,Bibidho Sangbad,3
7547,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Swami Sundarananda,Sri Buddha,4
7548,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,"Oddhyapok Sri Sitangshu Shekhar Bagchi,M.A,B.L,Sankhotirtho",Nyaydorshone Torker Swarup,4
7549,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,"Sri Umapada Nath,B.A",Bodhi,4
7550,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Sri Motilal Roy,Sriramakrishnatirthe,4
7551,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Sri Sureshchandra Nath Majumdar,Yogeswar Minnath,4
7552,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Sri Chittaranjan Chakraborty,Mone Hoy Pantho Ami Dhoronir Ei Panthosale',4
7553,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Sri Mahendranath Sarkar,Tontralok,4
7554,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Oddhyapok Sri Anantakumar Nyay-Torko-Tirtho,Brahmmolokhhonbichar,4
7555,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Sri Satyanarayan Ghosh,Vivekananda,4
7556,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Swami Jagannathananda,Srim-Kotha,4
7557,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Sri Yogananda Brahmmachari,Bhagwan Buddha,4
7558,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Sri Girijashankar Roychowdhury,Sri Aurobindo,4
7559,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Srimati Sorojiniprobha Basu,Tomar Chorone Rakhio',4
7560,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,"Sri Romoni Kumar Duttagupa,B.L",Bhagwan Buddher Koruna,4
7561,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,Sri Jatindranath Das,Trilochon,4
7562,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,,Somalochona,4
7563,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,,Sriramakrishna Moth O Mission Sangbad,4
7564,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,,Noboprokashito Pushtok,4
7565,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,,Bibidho Sangbad,4
7566,UDB-046-1350-51-46-04-BAISHAKH.pdf,1351,baishakh,,Banglay Ramakrishna-Missioner Dushtho-Sebakarjo,4
7567,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,Swami Sundarananda,Biswamanober Bipotti,5
7568,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,"Oddhyapok Sri Jagadishchandra Mitra,M.A, Kabyotirtho",Ormoiti-Ormoti,5
7569,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,Sri Bhubonmohun Bijoli,Ramayan,5
7570,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,Sri Kalidas Roy,Sahitye Sriradha,5
7571,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,"Sri Tarakumar Ghosh,M.A",Obhiyatrik,5
7572,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,"Oddhyapok Sri Sitangshu Shekhar Bagchi,M.A,B.L,Sankhotirtho",Nyaydorshone Torker Swarup,5
7573,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,Swami Dibyatmananda,Ranchorji,5
7574,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,Sri Ila Ghosh,Mukti,5
7575,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,Sri Mahendranath Sarkar,Tantralok,5
7576,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,"Oddhyapok Sri Suborno Kamal Roy,M.Sc",Rasayonik Bisleshone Ronjok,5
7577,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,Swami Kailashananda,Sriramakrishna-Tahar Jiboni O Karjaboli,5
7578,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,,Sri Sri Mayer Potro,5
7579,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,Sri Kalidas Roy,Gangastob,5
7580,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,Sri Girijashankar Roychowdhury,Sri Aurobindo,5
7581,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,Sri Phonibhuson Chakraborty,Sanyashi,5
7582,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,"Sri Kamini Kumar Roy,M.A",Omanisha,5
7583,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,,Sriramakrishna Moth O Mission Sangbad,5
7584,UDB-046-1350-51-46-05-JAISTHA.pdf,1351,jaistha,,Bibidho Sangbad,5
7585,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,Sri Girijashankar Roychowdhury,Sri Aurobinder Upor Sriramakarhna O Swami Vivekanander Pobhab,6
7586,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,"Sri Nokuleswar Pal,B.L",Swami Vivekananda,6
7587,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,Swami Sundarananda,Chiner Jonoshikhhok Jimi,6
7588,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,Roybahadur Sri Satyakinkor Sahana,Dondo,6
7589,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,Sri Kalidas Roy,Bharatchandra O Ramprasad,6
7590,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,"Oddhyapok Sri Sitangshu Shekhar Bagchi,M.A,B.L,Sankhotirtho",Nyaydorshone Torker Swarup,6
7591,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,Brahmmachari Asit,Sadhon-Phol,6
7592,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,Sri Mahendranath Sarkar,Tantralok,6
7593,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,Sri Sahaji,Brahmmagayatri,6
7594,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,"Sri Sourin Dey,M.A,B.L",Abedon,6
7595,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,Swami Shradhhananda,Satya O Mithya,6
7596,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,Swami Dibyatmananda,Sri Venkatnathji,6
7597,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,,Swami Vivekanander Potro,6
7598,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,Sri Hemantachandra Chowdhury,Geeta-Joyonti,6
7599,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,Sri Bolai Debsharma,Obotar O Otimanob,6
7600,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,,Somalochona,6
7601,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,,Sriramakrishna Moth O Mission Sangbad,6
7602,UDB-046-1350-51-46-06-ASHAR.pdf,1351,ashar,,Bibidho Sangbad,6
7603,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,,Swami Vivekanander Potro,7
7604,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Swami Sundarananda,Bhog-Bilashbad O Bishoy-Biragbad,7
7605,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Sri Kalidas Roy,Ramprasad,7
7606,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Sri Mahendranath Sarkar,Tantralok,7
7607,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Sri Kalidas Roy,Kaliyug Na Kaliyug,7
7608,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Kumari Rekha Mukhopadhyay,Bharatiyo Songoskriti O Sri Sri Mar Dan,7
7609,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,"Sri Aurobindo Ghosal,M.A,B.L",Bhagwan,7
7610,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Swami Apurbananda,Swami Bigyananandajir Putsongo,7
7611,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,"Oddhyapok Sri Sitangshu Shekhar Bagchi,M.A,B.L,Sankhotirtho",Nyaydorshone Torker Swarup,7
7612,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Sri Girijashankar Roychowdhury,Sri Aurobindo,7
7613,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Sri Phonibhuson Chakraborty,Sukh,7
7614,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Swami Jagannathananda,Sri Chaitanyer Udar Bhabhdhara,7
7615,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Sri Binodeswar Dasgupta,Swami Premanander Punyosmriti,7
7616,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Kumari Nilima Bedtirtho,Podartho,7
7617,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,Sri Bolai Debsharma,Anandobad O Papbad,7
7618,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,,Sriramakrishna Moth O Mission Sangbad,7
7619,UDB-046-1350-51-46-07-SRABON.pdf,1351,srabon,,Bibidho Sangbad,7
7620,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,,Swami Vivekanander Potro,8
7621,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,Swami Sundarananda,Russiar Krishi O Krishoker Unnoti,8
7622,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,Swami Shradhhananda,Ekattota,8
7623,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,Sri Girijashankar Roychowdhury,Sri Aurobindo,8
7624,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,Sri Kalidas Roy,Amontron,8
7625,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,Sri Mahendranath Sarkar,Tantralok,8
7626,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,Sri Kalidas Roy,Ramprasad,8
7627,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,Bhikhhu Brahmmobodhi,Sadhu Maikondor,8
7628,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,"Sri Nokuleswar Pal,B.L",Acharya Smorone,8
7629,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,Swami Apurbananda,Swami Bigyananandajir Putsonge,8
7630,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,"Oddhyapok V.B.Athawale,M.Sc,F.R.G.S(London)",Geetar Oitihasik Gobeshona,8
7631,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,Sri Sorojubala Debi,Jonmo O Mrityu,8
7632,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,Sri Ila Ghosh,Bhogni Nibedita,8
7633,UDB-046-1350-51-46-08-VADRO.pdf,1351,vadro,,Sriramakrishna Moth O Mission Sangbad,8
7634,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,"Kobishekhar Kalidas Roy,B.A",Sri Sri Chandi O Bangali Jati,9
7635,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,Swami Sundarananda,Boudhho Songho,9
7636,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,Sri Mahendranath Sarkar,Tantralok,9
7637,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,"Srimati Swamishishha Debi,B.Sc",Proloy,9
7638,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,Sri Sachhidananda Dhar,Agomoni,9
7639,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,,Swami Yoganander Potro,9
7640,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,,Swami Nironjonanander Potro,9
7641,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,Sri Anil Kumar Mandal,Jigyasa,9
7642,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,Sri Jugananda Brahmmachari,Sohojiya Dhormmomot Ki Srichaitanyer Poroborti ,9
7643,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,Sri Girijashankar Roychowdhury,Sri Aurobindo,9
7644,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,Sri Manibhuson Dasgupta,Smritir Sourav,9
7645,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,Sri Sahaji,Puran-Prosongo,9
7646,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,"Sri Nokuleswar Pal,B.L",Protima Uthibe Naki Jagi,9
7647,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,Sri Jatindranath Das,Vivekananda,9
7648,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,,Sriramakrishna Moth O Mission Sangbad,9
7649,UDB-046-1350-51-46-09-ASHYEEN.pdf,1351,ashyeen,,Bibidho Sangbad,9
7650,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,Swami Sundarananda,Hajarat Mohommader Jiboner Oloukik Ghotona,10
7651,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,Sri Probhakor Majhi,Swami Vivekanander Bani,10
7652,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,Swami Pragyanananda,Ragbibodhe Marg O Deshio Sangeet,10
7653,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,Sri Kalidas Roy,Ramprasad,10
7654,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,Oddhyapok Sri Rabiranjan Mitramajumdar,Shisshu-Sahityo,10
7655,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,Sri Mahendranath Sarkar,Tantralok,10
7656,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,Swami Tyagiswarananda,Tirthorenu,10
7657,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,Sri Soumen Ganguly,Oboshan,10
7658,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,Swami Shibsoron Puri,Santa Kobirer Bani,10
7659,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,Sri Girijashankar Roychowdhury,Sri Aurobindo,10
7660,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,,Sriramakrishna Moth O Mission Sangbad,10
7661,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,,Noboprokashito Pushtok,10
7662,UDB-046-1350-51-46-10-KARTIKK.pdf,1351,kartikk,,Bibidho Sangbad,10
7663,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,Swami Sundarananda,Russiay Shilper Unnoti,11
7664,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,Bijoylal Chattopadhyay,Swadhinotar Pujari Vivekananda,11
7665,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,Sri Sureshchandra Nath Majumdar,Gorokhhotirtho,11
7666,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,Sri Kalidas Roy,Boidik Prarthona,11
7667,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,Sri Mahendranath Sarkar,Tantralok,11
7668,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,Sri Phonibhuson Chakraborty,Diye Ja',11
7669,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,Bhikhhu Brahmmobodhi,Sonto Tulshidaser Kotha,11
7670,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,Sri Girijashankar Roychowdhury,Sri Aurobindo,11
7671,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,Sri-,Raganuga O Boidhi Bhakti,11
7672,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,"Sri Bholanath Saha,M.A",Chittosudhhi,11
7673,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,Swami Nirlepananda,Sri Vivekananda Sonchoyon,11
7674,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,Sri Bolai Debsharma,Bharotiyo Shaktidhormmo O Nitzer Shaktibad,11
7675,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,,Somalochona,11
7676,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,,Sriramakrishna Moth O Mission Sangbad,11
7677,UDB-046-1350-51-46-11-AGROHAWAN.pdf,1351,agrohawan,,Bibidho Sangbad,11
7678,UDB-046-1350-51-46-12-POUSH.pdf,1351,poush,"Kobishekhar Kalidas Roy,B.A",Swamiji O Sebadhormmo,12
7679,UDB-046-1350-51-46-12-POUSH.pdf,1351,poush,Swami Sundarananda,Suinir Seba,12
7680,UDB-046-1350-51-46-12-POUSH.pdf,1351,poush,"Sri Nakuleswar Pal,B.L",Sorbbohara,12
7681,UDB-046-1350-51-46-12-POUSH.pdf,1351,poush,Sri Girijashankar Roychowdhury,Sri Aurobindo,12
7682,UDB-046-1350-51-46-12-POUSH.pdf,1351,poush,Sri Shyamapada Sen,Swami Vivekanander Proti,12
7683,UDB-046-1350-51-46-12-POUSH.pdf,1351,poush,Sri Mahendranath Sarkar,Tantralok,12
7684,UDB-046-1350-51-46-12-POUSH.pdf,1351,poush,Swami Apurbananda,Swami Bigyananandajir Putsonge,12
7685,UDB-046-1350-51-46-12-POUSH.pdf,1351,poush,Bijoylal Chattopadhyay,Vivekananda O Gono-Andolon,12
7686,UDB-046-1350-51-46-12-POUSH.pdf,1351,poush,,Somalochona,12
7687,UDB-046-1350-51-46-12-POUSH.pdf,1351,poush,,Sriramakrishna Moth O Mission Sangbad,12
7688,UDB-046-1350-51-46-12-POUSH.pdf,1351,poush,,Bibidho Sangbad,12
7689,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,Swami Sundarananda,Udbodhoner'er Noboborsho,1
7690,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,Swami Shradhhananda,Porichoy,1
7691,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,"Kumari Amiya Sengupta,M.A,B.T",Bedanto O Shaktibad,1
7692,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,Bijoylal Chattopadhyay,"""Sottoi Amar Iswar""",1
7693,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,Sri Prabhakor Majhi,Jishu Chrishter Bani,1
7694,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,Swami Nirlepananda,Sri Vivekananda Sonchoyon,1
7695,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,Sri Sukhomoy Bhattacharya,Shetborna Rokhhakali,1
7696,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,"Kobishekhar Sri Kalidas Roy,B.A",Choinik Prarthona,1
7697,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,Sri Girijashankar Roychowdhory,Sri Aurobindo,1
7698,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,Sri Mahendranath Sarkar,Tantralok,1
7699,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,,Bhranti,1
7700,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,,Sriramakrishna Moth O Mission Songbad,1
7701,UDB-047-1351-52-47-01-MAGH.pdf,1351,magh,,Bibidho Sangbad,1
7702,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,,Swami Vivekanander Oprokashito Boktrita,2
7703,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,Sri Manidrobhuson Gupta,Rabindranather Chitrokola,2
7704,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,Srimati Hemprobha Debi,Sri Ramakrishnadeb,2
7705,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,Sri Abhiswar Sen,Krishi O Bharoter Daridro,2
7706,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,"Sri Nakuleswar Pal,B.L",Bahir Dekhia Phire Asi Mora,2
7707,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,Sri Girijashankar Roychowdhory,Sri Aurobindo,2
7708,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,Sri Mahendranath Sarkar,Tantralok,2
7709,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,"Sri Romonikumar Duttagupta,B.L",Islam Dhormmer Sarkotha,2
7710,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,"Oddhyapok Sri Suborno Kamal Roy,M.Sc",Omlotter Mapkathi,2
7711,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,,Protibad,2
7712,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,,Protibader Uttor,2
7713,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,,Sriramakrishna Moth O Mission Songbad,2
7714,UDB-047-1351-52-47-02-FALGOON.pdf,1351,falgoon,,Bibidho Sangbad,2
7715,UDB-047-1351-52-47-03-CHAITRA.pdf,1351,chaitra,(Purbanubritti Somapto),Swami Vivekanander Oprokashito Boktrita,3
7716,UDB-047-1351-52-47-03-CHAITRA.pdf,1351,chaitra,Swami Nirlepananda,Srivivekananda Susomachar,3
