id,bookname_ws,bookyear_i,bookmonth_txt_en_split,author_txt_en_split,subject_txt_en_split,booknumber_i
5350,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,,Swamijir Potro,4
5351,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,Sri Kalipada Chakraborty,Buddha-Pronoti,4
5352,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,Brahmachhari Bireshwar Chaitanya,Shankar Vedanter Koyekti Prishtha,4
5353,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,Sri Upendra Kumar Kar,Sri Ramkrishna-Vivekananda,4
5354,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,Sri Nogendranath Ghosh,Atmodorshon,4
5355,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,,Kotha Prosonge,4
5356,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,Sri Tamashranjon Roy,Sri Ramakrishnaleen Swami Sibananda,4
5357,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,Sri Khirodchandra Sanyal,Mahasamadhi O Sommukh-Kortobbo,4
5358,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,Brahmachhari Nogen,Srimot Mohapurush Moharaj,4
5359,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,Mr B.C.Chatterjee,Swami Sibanandajir Mohaproyan,4
5360,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,,Madhukori,4
5361,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,,Puthi O Potro,4
5362,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,,Mohapurushjir Uddeshhe,4
5363,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,,Songho O Barta,4
5364,UDB-036-1340-41-36-04-BAISHAKH.pdf,1341,baishakh,,Bhumikompe Ramakrishna Missioner Sebakarjo,4
5365,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,Bibhuti Bandopadhyay,"""Sanghong Saranang Gachhami""",5
5366,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,Sombuddhananda,Purbobonge Srimatswami Premananda,5
5367,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,Sri Gobinda Chandra Deb,Lokguru Sibananda,5
5368,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,Sri Nogendranath Ghosh,Mondirer Manik,5
5369,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,Brahmachhari Bireshwar Chaitanya,Sri Sri Gurudeber Smorone,5
5370,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,,Kotha Prosonge,5
5371,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,Sri Sudhir Chandra Dasgupta,Bharotiyo Narityo Ebong Oshsprisshota Prosonge Jugacharya Vivekanander Bani,5
5372,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,Sri Debendranath Chattopadhyay,Bharotiyo Bhumikompokahini,5
5373,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,Brahmachhari Nagen,Onu O Mohot,5
5374,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,Sri Birendra Kumar Gupta,Vivekananda ,5
5375,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,Sri Nogendranath Diwan,Birat Priti,5
5376,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,Sri  Akrurchandra Dhar,Dukkho Boron,5
5377,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,,Puthi O Potro,5
5378,UDB-036-1340-41-36-05-JAISTHA.pdf,1341,jaistha,,Songho O Barta,5
5379,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,,Swami Vivekanander Potraboli,6
5380,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,,Kotha Prosonge,5
5381,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,Sri Gyanananda,Vedanta Path,5
5382,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,Sundarananda,Boudhha Dhormmo Songiti,5
5383,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,,Premer Monostotto,5
5384,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,Sombuddhananda,Uttarbonge Srimatswami Premananda,6
5385,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,Sri Jagadish Chandra Chakraborty,Sri Sri Mahapurushjir Kotha,6
5386,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,Sri Bimalchandra Ghosh,Mohapurush Uddeshhe,6
5387,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,Sri Shibdash Sur,Buddha O Ambopali,6
5388,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,Dr Peter Baikie,Swamir Proyan,6
5389,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,Brahmachhari Bireshwar Chaitanya,Sri Sri Gurudeber Smorone,6
5390,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,Sri Bimolacharan Bidyaratna,Shilpi,6
5391,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,,Puthi O Potro,6
5392,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,,Songho O Barta,6
5393,UDB-036-1340-41-36-06-ASHAR.pdf,1341,ashar,,Bhumikompe Ramakrishna Missioner Sebakarjo,6
5394,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,,Sonnyasi-Gitih,7
5395,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,Sri Jyotish Chandra Bandopadhyay,Mohaner Uddeshe,7
5396,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,,Kotha Prosonge,7
5397,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,,Punyomoyee Ma,7
5398,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,Sri Bimalchandra Ghosh,Buddhotto Labh,7
5399,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,Swami Vivekananda,Sokhar Proti,7
5400,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,Sri Bijoykrishna Chattopadhyay,Sri Ramakrishna Jibonalochona,7
5401,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,Sri Upendra Kumar Kar,Barta-Bahok Vivekananda,7
5402,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,Sombuddhananda,Uttarbonge Srimatswami Premananda,7
5403,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,,"""Chole Panshi,Chal""",7
5404,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,Sri Sahaji,Mandir Pratistha,7
5405,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,Sri Kanailal Pal,Rosh Bichar,7
5406,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,,Puthi O Potro,7
5407,UDB-036-1340-41-36-07-SRABON.pdf,1341,srabon,,Songho O Barta,7
5408,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,,Swami Vivekanander Potraboli,8
5409,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,Sri Upendra Kumar Kar,Barta-Bahok Vivekananda,8
5410,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,,Kotha Prosonge,8
5411,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,Sri Romoni Kumar Dutta,Acharya Shankar,8
5412,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,Sri Nagendranath Ghosh,Paschatyo Bigyaner Notun Dorshonopolobdhi,8
5413,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,Sri Kanailal Pal,Rosh Bichar,8
5414,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,Brahmachhari Bireshwar Chaitanya,Sri Sri Gurudeber Smorone,8
5415,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,Bamdebananda,Swami Yogananda,8
5416,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,Brahmachhari Nogen,Uponishoder Golpo,8
5417,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,,Gaan,8
5418,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,,Puthi O Potro,8
5419,UDB-036-1340-41-36-08-VADRO.pdf,1341,vadro,,Songho O Barta,8
5420,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,,Vivekananda,9
5421,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,Sri Bijoy Gopal Biswas,Sharodiya Agomoni,9
5422,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,Sudhhananda,Nitya O Leela,9
5423,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,Sri Upendra Raha,Sri Krishnakarnamrito Stotro,9
5424,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,,Kotha Prosonge,9
5425,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,Sri Khirodchandra Sanyal,Amader Matrijatir Adorsho,9
5426,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,,Adyashakti Mohamaya O Shaktisadhona,9
5427,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,Madam Maria Monteswari,Shanti O Shikhha,9
5428,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,Sri Nagendranath Ghosh,Paschatyo Bigyaner Notun Dorshonopolobdhi,9
5429,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,Sri Jyotish Chandra Bandopadhyay,Mohaner Uddeshe,9
5430,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,Sri Upendra Kumar Kar,Barta-Bahok Vivekananda,9
5431,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,Sri Bimalchandra Ghosh,Proloyer Shib,9
5432,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,Bamdebananda,Swami Yogananda,9
5433,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,,Songho O Barta,9
5434,UDB-036-1340-41-36-09-ASHYEEN.pdf,1341,ashyeen,,Gomukhi Yatra,9
5435,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Swami Vivekananda,Kuhoki,10
5436,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,,Kotha Prosonge,10
5437,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Sri Nagendranath Ghosh,Paschatyo Bigyaner Notun Dorshonopolobdhi,10
5438,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Sri Debendranath Chattopadhyay,Europer Sammobad,10
5439,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Sri Upendra Kumar Kar,Barta-Bahok Vivekananda,10
5440,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Sri Jyotish Chandra Bandopadhyay,Mohaner Uddeshe,10
5441,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,,Agomoni,10
5442,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Sotprakashananda,Gomukhi Yatra,10
5443,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,,Sparsha Byakul,10
5444,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Kumar Sri Bhairablal Roy,Koilashe Girishchandra,10
5445,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Sri Haridash Moitra,Sri Sri Gurumaharajer Uddeshe,10
5446,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Sri Sahaji,Master Mohashoyer Smriti-Mondir Protishthay,10
5447,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,,Geetay Shaktitotto,10
5448,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Sri Bholanathji Vedantobhuson,Swargiyo Prem,10
5449,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,,Churni,10
5450,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,,Swami Subhodanonder Potro,10
5451,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,,Puthi O Potro,10
5452,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,,Songho O Barta,10
5453,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Sri Nityogopal Bidyabinod,Shantir Poth,10
5454,UDB-036-1340-41-36-10-KARTIKK.pdf,1341,kartikk,Raja Purnendu Roy,Matri-Puja,10
5455,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,Tyagiswarananda,Ma,11
5456,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,Sri Tamashranjon Roy,Sri Sri Ma,11
5457,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,Sri Upendra Kumar Kar,Barta-Bahok Vivekananda,11
5458,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,Sri Jyotish Chandra Bandopadhyay,Mohaner Uddeshe,11
5459,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,,Srim Somipe,11
5460,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,,Kotha Prosonge,11
5461,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,Sri Nogendranath Ghosh,"""Bratyo""",11
5462,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,Sotprakashananda,Gomukhi Yatra,11
5463,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,,Sangeet,11
5464,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,,Puthi O Potro,11
5465,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,,Potro,11
5466,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,,Swami Premanander Potro,11
5467,UDB-036-1340-41-36-11-AGROHAWAN.pdf,1341,agrohawan,,Songho O Barta,11
5468,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,Swami Vivekananda,Shanti,12
5469,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,,Mohapurushjir Kotha,12
5470,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,,Kotha Prosonge,12
5471,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,Aruna,Bhojon,12
5472,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,Sri Akshay Kumar Bandopadhyay,Kurushetre Arjuner Moho,12
5473,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,Sri Tamashranjon Roy,Sri Sri Ma,12
5474,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,Sri Niharika Debi,Prarthona,12
5475,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,Sri Upendra Kumar Kar,Barta-Bahok Vivekananda,12
5476,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,Sotprakashananda,Vedanta Path,12
5477,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,,Swajon-Seba,12
5478,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,,Puthi O Potro,12
5479,UDB-036-1340-41-36-12-POUSH.pdf,1341,poush,,Songho O Barta,12
5480,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,,Yug-Utsob-Joyogaan,1
5481,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,,Kotha Prosonge,1
5482,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,,Swami Brahmanander Kotha,1
5483,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,,Swami Turiananda-Smriti,1
5484,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,Sundarananda,Sorbbodhormer Sommelonbhumi,1
5485,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,Sri Ramakrishna Shastri,Brahmmogyan,1
5486,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,,Sangeet,1
5487,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,Sri Nityagopal Vidyabinod,Geeta,1
5488,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,Sri Upendrakumar Kar,Barta-Bahok Vivekananda,1
5489,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,Sotprakashananda,Gomukhi-Yatra,1
5490,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,Sri Romonikumar Duttagupta,Khrishtobhokto Sadhu Francis,1
5491,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,Sri Bimalchandra Ghosh,Kalnrityo,1
5492,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,,Ingeet,1
5493,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,,Songho O Barta,1
5494,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,,Jatigothone Swami Vivekananda,1
5495,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,,Puthi O Potro,1
5496,UDB-037-1341-42-37-01-MAGH.pdf,1341,magh,,Nomoskar,1
5497,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,Brahmachari Chinmoy Chaitanya,Pronam Montrahh,1
5498,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,,Kotha Prosonge,1
5499,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,,Osrur Mohima,1
5500,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,Sri Monoroma Guha,Sri Sri Thakur O Thakurani,1
5501,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,Raja Sri Purnendu Roy,Bani Agomoni,1
5502,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,Sri Upendrakumar Kar,Barta-Bahok Vivekananda,1
5503,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,,Sri Sri Mahapurushjir Kotha,1
5504,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,Purnatmananda,Swami Saradanander Boisistho,1
5505,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,Sri Bonolota Guha,Jati Gothone Swami Vivekananda,1
5506,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,Sotprakashananda,Gomukhi-Yatra,1
5507,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,,Puthi O Potro,1
5508,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,Kumar Sri Bhairablal Roy,Dola,1
5509,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,,Srim-Somipe,1
5510,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,,Sangeet,1
5511,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,,Songho O Barta,1
5512,UDB-037-1341-42-37-02-FALGOON.pdf,1341,falgoon,Sri Birendrakumar Gupta,Mouno,1
5513,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,Sri Shiboshombhu Sarkar,Udbodhon,2
5514,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,Sri Nogendranath Ghosh,Sri Sri Ramakrishnadeb,2
5515,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,,Swami Turiananda-Smriti,3
5516,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,,Kotha Prosonge,3
5517,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,Sri Narendrachandra Bandopadhyay,Sri Ramakrishna Chorone,3
5518,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,,Swami Brahmanander Kotha,3
5519,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,,Swami Shibanander Potro,3
5520,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,Brahmachari Nogen,Turosker Unnotikalpe Meyeder Dan,3
5521,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,Sri Romonikumar Dutta,Sri Sri Gourangodeber Abirbhab O Sadhyo-Sadhon-Totto,3
5522,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,Sri Ramakrishna Smoron,Bonanir Dak,3
5523,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,Sotprakashananda,Uttar Kashir Pothe,3
5524,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,Tyagiswarananda,Brahmmodeshe Boudhhodharmer Porinoti,3
5525,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,Sri Birendrakumar Basu,Swami Vivekananda,3
5526,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,,Puthi O Potro,3
5527,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,,Songho O Barta,3
5528,UDB-037-1341-42-37-03-CHAITRA.pdf,1341,chaitra,,Bhoroter Bhatriprem,3
5529,UDB-037-1341-42-37-04-BAISHAKH.pdf,1342,baishakh,Sri Bibhuti Bandopadhyay,Budhha-Utsob,4
5530,UDB-037-1341-42-37-04-BAISHAKH.pdf,1342,baishakh,,Mahapurush Maharajer Koyekti Smriti-Kotha,4
5531,UDB-037-1341-42-37-04-BAISHAKH.pdf,1342,baishakh,Sri Ramakrishna Smoron,Phuler Bhasa,4
5532,UDB-037-1341-42-37-04-BAISHAKH.pdf,1342,baishakh,Sri Labanya Kumar Chakraborty,Srim,4
5533,UDB-037-1341-42-37-04-BAISHAKH.pdf,1342,baishakh,Sri Nanibala Debi,Sri Sri Ramakrishna,4
5534,UDB-037-1341-42-37-04-BAISHAKH.pdf,1342,baishakh,,Kotha Prosonge,4
