id,bookname_ws,bookyear_i,bookmonth_txt_en_split,author_txt_en_split,subject_txt_en_split,booknumber_i
785,UDB-006-1310-11-06-14-Srabon.pdf,1311,srabon,,bhokter jati,14
786,UDB-006-1310-11-06-14-Srabon.pdf,1311,srabon,,shamalochana,14
787,UDB-006-1310-11-06-14-Srabon.pdf,1311,srabon,,songbad o montabya,14
788,UDB-006-1310-11-06-15-Vadra.pdf,1311,vadra,shri priyanath singha,swamijir smriti,15
789,UDB-006-1310-11-06-15-Vadra.pdf,1311,vadra,swami akhandananda,tibbate tin batsar,15
790,UDB-006-1310-11-06-15-Vadra.pdf,1311,vadra,shriha,sabitri,15
791,UDB-006-1310-11-06-15-Vadra.pdf,1311,vadra,,songbad o montabya,15
792,UDB-006-1310-11-06-15-Vadra.pdf,1311,vadra,,shankarbhashyanubad,15
793,UDB-006-1310-11-06-16-Ashyeen.pdf,1311,ashyeen,shri rishikesh kanjilal,shristitatwa,16
794,UDB-006-1310-11-06-16-Ashyeen.pdf,1311,ashyeen,shri sarachchandra chakraborty,shriramkrishna o premonmattota,16
795,UDB-006-1310-11-06-16-Ashyeen.pdf,1311,ashyeen,swami akhandananda,tibbate tin batsar,16
796,UDB-006-1310-11-06-16-Ashyeen.pdf,1311,ashyeen,shri rabindranath thakur,swadeshi shamaj,16
797,UDB-006-1310-11-06-16-Ashyeen.pdf,1311,ashyeen,,shankarbhashyanubad,16
798,UDB-006-1310-11-06-17-Ashyeen.pdf,1311,ashyeen,shri sarashilal sarkar,doctor mahendralal sarkar,17
799,UDB-006-1310-11-06-17-Ashyeen.pdf,1311,ashyeen,doctor shashibhushan ghosh,bonge akalmrityu,17
800,UDB-006-1310-11-06-17-Ashyeen.pdf,1311,ashyeen,swami akhandananda,tibbate tin batsar,17
801,UDB-006-1310-11-06-17-Ashyeen.pdf,1311,ashyeen,,songbad o montabya,17
802,UDB-006-1310-11-06-17-Ashyeen.pdf,1311,ashyeen,,shri shri ramkrishna photo,17
803,UDB-006-1310-11-06-17-Ashyeen.pdf,1311,ashyeen,,shankarbhashyanubad,17
804,UDB-006-1310-11-06-18-Karttik.pdf,1311,karttik,shri kailash chandra gupta,nutan sangshar,18
805,UDB-006-1310-11-06-18-Karttik.pdf,1311,karttik,swami akhandananda,tibbate tin batsar,18
806,UDB-006-1310-11-06-18-Karttik.pdf,1311,karttik,shri rajendranath ghosh,brahma ki?,18
807,UDB-006-1310-11-06-18-Karttik.pdf,1311,karttik,,swami vivekanander patra,18
808,UDB-006-1310-11-06-18-Karttik.pdf,1311,karttik,shri rishikesh kanjilal,gita,18
809,UDB-006-1310-11-06-18-Karttik.pdf,1311,karttik,,songkhipta shamalochana,18
810,UDB-006-1310-11-06-18-Karttik.pdf,1311,karttik,,songbad o montabya,18
811,UDB-006-1310-11-06-19-Agrohawan.pdf,1311,agrohawan,swami ramkrishnananda,shrishriramanujcharit,19
812,UDB-006-1310-11-06-19-Agrohawan.pdf,1311,agrohawan,,shamajik chobi,19
813,UDB-006-1310-11-06-19-Agrohawan.pdf,1311,agrohawan,swami akhandananda,tibbate tin batsar,19
814,UDB-006-1310-11-06-19-Agrohawan.pdf,1311,agrohawan,,songbad o montabya,19
815,UDB-006-1310-11-06-19-Agrohawan.pdf,1311,agrohawan,,shankarbhashyanubad,19
816,UDB-006-1310-11-06-20-Agrohawan.pdf,1311,agrohawan,trigunatita,mayer ek manohar udyan,20
817,UDB-006-1310-11-06-20-Agrohawan.pdf,1311,agrohawan,swami ramkrishnananda,shrishriramanujcharit,20
818,UDB-006-1310-11-06-20-Agrohawan.pdf,1311,agrohawan,kiran,batsarik,20
819,UDB-006-1310-11-06-20-Agrohawan.pdf,1311,agrohawan,,songbad o montabya,20
820,UDB-006-1310-11-06-20-Agrohawan.pdf,1311,agrohawan,,shankarbhashyanubad,20
821,UDB-006-1310-11-06-21-Poush.pdf,1311,poush,swami akhandananda,tibbate tin batsar,21
822,UDB-006-1310-11-06-21-Poush.pdf,1311,poush,shri rajendranath ghosh,brahma ki?,21
823,UDB-006-1310-11-06-21-Poush.pdf,1311,poush,swami ramkrishnananda,shrishriramanujcharit,21
824,UDB-006-1310-11-06-21-Poush.pdf,1311,poush,shri rebatimohan chaudhary,akkhep,21
825,UDB-006-1310-11-06-21-Poush.pdf,1311,poush,shri rebatimohan chaudhary,sadh,21
826,UDB-006-1310-11-06-21-Poush.pdf,1311,poush,,shamalochana,21
827,UDB-006-1310-11-06-21-Poush.pdf,1311,poush,,songbad o montabya,21
828,UDB-006-1310-11-06-22-Poush.pdf,1311,poush,shrirajendranath ghosh,brahma ki?,22
829,UDB-006-1310-11-06-22-Poush.pdf,1311,poush,Shrima Kathito,Shri Shri Ramkrishna Kathamrito,22
830,UDB-006-1310-11-06-22-Poush.pdf,1311,poush,,nutan japan,22
831,UDB-006-1310-11-06-22-Poush.pdf,1311,poush,,songbad o montabya,22
832,UDB-007-1311-12-07-01-Magh.pdf,1311,magh,swami sharadananda,bharote shaktipuja,1
833,UDB-007-1311-12-07-01-Magh.pdf,1311,magh,swami akhandananda,tibbate tin batsar,1
834,UDB-007-1311-12-07-01-Magh.pdf,1311,magh,,swami vivekanander patra,1
835,UDB-007-1311-12-07-01-Magh.pdf,1311,magh,,songbad o mantabhya,1
836,UDB-007-1311-12-07-01-Magh.pdf,1311,magh,,bharote vivekananda,1
837,UDB-007-1311-12-07-02-Magh.pdf,1311,magh,swami akhandananda,tibbate tin batsar,2
838,UDB-007-1311-12-07-02-Magh.pdf,1311,magh,shri girishchandra ghosh,shriramkrishna o vivekananda,2
839,UDB-007-1311-12-07-02-Magh.pdf,1311,magh,,shamajik chabi,2
840,UDB-007-1311-12-07-02-Magh.pdf,1311,magh,,songbad o mantabhya,2
841,UDB-007-1311-12-07-03-Falgoon.pdf,1311,falgoon,swami ramkrishnananda,shrishriramanujcharit,3
842,UDB-007-1311-12-07-03-Falgoon.pdf,1311,falgoon,shri bisheshwar das gupta,gopinath dorshan,3
843,UDB-007-1311-12-07-03-Falgoon.pdf,1311,falgoon,shri kiranchandra datta,deb bodhan,3
844,UDB-007-1311-12-07-03-Falgoon.pdf,1311,falgoon,,songbad o montabya,3
845,UDB-007-1311-12-07-03-Falgoon.pdf,1311,falgoon,,colomboe swamijir boktrita,3
846,UDB-007-1311-12-07-04-Falgoon.pdf,1311,falgoon,shri bisheshwar das gupta,gopinath dorshan,4
847,UDB-007-1311-12-07-04-Falgoon.pdf,1311,falgoon,pondit mokkhodacharan shamadhyayi,shankhyadorshan,4
848,UDB-007-1311-12-07-04-Falgoon.pdf,1311,falgoon,shri nikunjabihari mallik,girnar,4
849,UDB-007-1311-12-07-04-Falgoon.pdf,1311,falgoon,swami ramkrishnananda,shrishriramanujcharit,4
850,UDB-007-1311-12-07-04-Falgoon.pdf,1311,falgoon,Shrima Kathito,Shri Shri Ramkrishna Kathamrito,4
851,UDB-007-1311-12-07-04-Falgoon.pdf,1311,falgoon,,songbad o montabya,4
852,UDB-007-1311-12-07-05-Chaitra.pdf,1311,chaitra,swami ramkrishnananda,shrishriramanujcharit,5
853,UDB-007-1311-12-07-05-Chaitra.pdf,1311,chaitra,swami akhandananda,tibbate tin batsar,5
854,UDB-007-1311-12-07-05-Chaitra.pdf,1311,chaitra,,shriramkrishnajibanalochan,5
855,UDB-007-1311-12-07-05-Chaitra.pdf,1311,chaitra,swami vivekananda,bhagwan shriramkrishna,5
856,UDB-007-1311-12-07-05-Chaitra.pdf,1311,chaitra,shri girishchandra ghosh,swami vivekananda,5
857,UDB-007-1311-12-07-05-Chaitra.pdf,1311,chaitra,,songbad o montabya,5
858,UDB-007-1311-12-07-06-Baishakh.pdf,1312,baishakh,,paramhansadever shisya-sneha,6
859,UDB-007-1311-12-07-06-Baishakh.pdf,1312,baishakh,shri baikunthanath sanyal,bhagwan shriramkrishnadeb,6
860,UDB-007-1311-12-07-06-Baishakh.pdf,1312,baishakh,,songbad o montabya,6
861,UDB-007-1311-12-07-07-Baishakh.pdf,1312,baishakh,swami ramkrishnananda,shrishriramanujcharit,7
862,UDB-007-1311-12-07-07-Baishakh.pdf,1312,baishakh,swami akhandananda,tibbate tin batsar,7
863,UDB-007-1311-12-07-07-Baishakh.pdf,1312,baishakh,shri bhudeb bandapadhyay,itor jantudiger manashik britti,7
864,UDB-007-1311-12-07-07-Baishakh.pdf,1312,baishakh,Shrima Kathito,Shri Shri Ramkrishna Kathamrito,7
865,UDB-007-1311-12-07-07-Baishakh.pdf,1312,baishakh,shriha,sabitri,7
866,UDB-007-1311-12-07-07-Baishakh.pdf,1312,baishakh,,songbad o montabya,7
867,UDB-007-1311-12-07-08-Jaishtho.pdf,1312,jaishtho,shrisurendranath sen,swamijir smiriti,8
868,UDB-007-1311-12-07-08-Jaishtho.pdf,1312,jaishtho,shri surendranath sen,sabitri,8
869,UDB-007-1311-12-07-08-Jaishtho.pdf,1312,jaishtho,shri mahendranath datta,palestine bhraman,8
870,UDB-007-1311-12-07-08-Jaishtho.pdf,1312,jaishtho,,songbad o montabya,8
871,UDB-007-1311-12-07-08-Jaishtho.pdf,1312,jaishtho,,shamalochana,8
872,UDB-007-1311-12-07-09-Jaishtho.pdf,1312,jaishtho,shri priyanath singha,swamijir smriti,9
873,UDB-007-1311-12-07-09-Jaishtho.pdf,1312,jaishtho,ishwar surendranath majumdar,kaal,9
874,UDB-007-1311-12-07-09-Jaishtho.pdf,1312,jaishtho,shriha,sabitri,9
875,UDB-007-1311-12-07-09-Jaishtho.pdf,1312,jaishtho,swami akhandananda,tibbate tin batsar,9
876,UDB-007-1311-12-07-09-Jaishtho.pdf,1312,jaishtho,,padukotay bedantaprachar,9
877,UDB-007-1311-12-07-09-Jaishtho.pdf,1312,jaishtho,,songbad o montabya,9
878,UDB-007-1311-12-07-09-Jaishtho.pdf,1312,jaishtho,,shamalochana,9
879,UDB-007-1311-12-07-10-Ashar.pdf,1312,ashar,swami sadananda,nutan japan,10
880,UDB-007-1311-12-07-10-Ashar.pdf,1312,ashar,shri rajendranath ghosh,shankar prashanga,10
881,UDB-007-1311-12-07-10-Ashar.pdf,1312,ashar,shriha,sabitri,10
882,UDB-007-1311-12-07-10-Ashar.pdf,1312,ashar,,khristo o church,10
883,UDB-007-1311-12-07-10-Ashar.pdf,1312,ashar,,songbad o montabya,10
884,UDB-007-1311-12-07-11-Ashar.pdf,1312,ashar,swami ramkrishnananda,shrishriramanujcharit,11
885,UDB-007-1311-12-07-11-Ashar.pdf,1312,ashar,shri nikunjabihari mallik,shrinathdwar,11
886,UDB-007-1311-12-07-11-Ashar.pdf,1312,ashar,ishwar surendranath majumdar,sandhyar pradip,11
887,UDB-007-1311-12-07-11-Ashar.pdf,1312,ashar,shri haripad mitra,yogi darshan,11
888,UDB-007-1311-12-07-11-Ashar.pdf,1312,ashar,,shriramkrishhna stotra,11
889,UDB-007-1311-12-07-11-Ashar.pdf,1312,ashar,,ramkrishna aaratrik,11
890,UDB-007-1311-12-07-11-Ashar.pdf,1312,ashar,,shristi,11
891,UDB-007-1311-12-07-11-Ashar.pdf,1312,ashar,,pralay ba gabhir samadhi,11
892,UDB-007-1311-12-07-11-Ashar.pdf,1312,ashar,,shiv sangeet,11
893,UDB-007-1311-12-07-11-Ashar.pdf,1312,ashar,,shrikrishna sangeet,11
894,UDB-007-1311-12-07-11-Ashar.pdf,1312,ashar,,songbad o montabya,11
895,UDB-007-1311-12-07-12-Srabon.pdf,1312,srabon,shri surendra nath das gupta,swami vivekananda,12
896,UDB-007-1311-12-07-12-Srabon.pdf,1312,srabon,swami akhondanand,tibbet braman,12
897,UDB-007-1311-12-07-12-Srabon.pdf,1312,srabon,shri rajendranath ghosh,dakkhinatya bhraman,12
898,UDB-007-1311-12-07-12-Srabon.pdf,1312,srabon,,sabitri,12
899,UDB-007-1311-12-07-12-Srabon.pdf,1312,srabon,brahmachari upendranath,paraloukik swarthaparata,12
900,UDB-007-1311-12-07-12-Srabon.pdf,1312,srabon,,swargiya tata o tahar prostab,12
901,UDB-007-1311-12-07-13-Srabon.pdf,1312,srabon,shri nikunjabihari mallik,dwarakapuri,13
902,UDB-007-1311-12-07-13-Srabon.pdf,1312,srabon,,swamijir patro,13
903,UDB-007-1311-12-07-13-Srabon.pdf,1312,srabon,,dashyugrihe,13
904,UDB-007-1311-12-07-13-Srabon.pdf,1312,srabon,shri priyanath singha,swamijir smiriti,13
905,UDB-007-1311-12-07-13-Srabon.pdf,1312,srabon,ishwar surendranath majumdar,shristi,13
906,UDB-007-1311-12-07-13-Srabon.pdf,1312,srabon,,shamalochana,13
907,UDB-007-1311-12-07-13-Srabon.pdf,1312,srabon,,songbad o montabya,13
908,UDB-007-1311-12-07-14-Vadra.pdf,1312,vadra,,shankar prashanga,14
909,UDB-007-1311-12-07-14-Vadra.pdf,1312,vadra,shri priyanath singha,khetriraj o swami vivekananda,14
910,UDB-007-1311-12-07-14-Vadra.pdf,1312,vadra,shri mahendranath datta,ihudijaatir itihaas,14
911,UDB-007-1311-12-07-14-Vadra.pdf,1312,vadra,shri rishikesh kanjilal,jibon sangram,14
912,UDB-007-1311-12-07-14-Vadra.pdf,1312,vadra,shri rebati mohan chaudhary,jatra,14
913,UDB-007-1311-12-07-14-Vadra.pdf,1312,vadra,,songbad o mantabya,14
914,UDB-007-1311-12-07-15-Vadra.pdf,1312,vadra,shri manomohan gangopadhay,bigyaner kotipoy mul niyam,15
915,UDB-007-1311-12-07-15-Vadra.pdf,1312,vadra,shri rishikesh kanjilal,jibon songram,15
916,UDB-007-1311-12-07-15-Vadra.pdf,1312,vadra,,kabibor ishwar biharilal chakraborty o ishwar surendranath majumdar jibani o kabya alochana,15
917,UDB-007-1311-12-07-15-Vadra.pdf,1312,vadra,shri priyanath singha,buddhagayay vivekananda,15
918,UDB-007-1311-12-07-15-Vadra.pdf,1312,vadra,,shamalochana,15
919,UDB-007-1311-12-07-15-Vadra.pdf,1312,vadra,,songbad o montabya,15
920,UDB-007-1311-12-07-16-Ashyeen.pdf,1312,ashyeen,shri gurudas burman,shrishriramkrishna charit,16
921,UDB-007-1311-12-07-16-Ashyeen.pdf,1312,ashyeen,doctor shashibhushan ghosh,bonge akalmrityu,16
922,UDB-007-1311-12-07-16-Ashyeen.pdf,1312,ashyeen,swami akhandananda,tibbate tin batsar,16
923,UDB-007-1311-12-07-16-Ashyeen.pdf,1312,ashyeen,ishwar lakkhinarayan datta,aagamani,16
924,UDB-007-1311-12-07-16-Ashyeen.pdf,1312,ashyeen,,songbad o montabya,16
925,UDB-007-1311-12-07-17-Karttik.pdf,1312,karttik,shri ushapromodani basu,aami ke,17
926,UDB-007-1311-12-07-17-Karttik.pdf,1312,karttik,shri ashutosh deb,adwaitabad,17
927,UDB-007-1311-12-07-17-Karttik.pdf,1312,karttik,swami akhandananda,tibbate tin batsar,17
928,UDB-007-1311-12-07-17-Karttik.pdf,1312,karttik,,kabibor ishwarbiharilal chakraborty o ishwarsurendranath majumdar jibani o kabya alochana,17
929,UDB-007-1311-12-07-17-Karttik.pdf,1312,karttik,,songbad o montabya,17
930,UDB-007-1311-12-07-17-Karttik.pdf,1312,karttik,,shankarbhashyanubad,17
931,UDB-007-1311-12-07-17-Karttik.pdf,1312,karttik,ahuryatanand saraswati,gyan o bhaktir ekta,17
932,UDB-007-1311-12-07-18-Karttik.pdf,1312,karttik,swami akhandananda,tibbate tin batsar,18
933,UDB-007-1311-12-07-18-Karttik.pdf,1312,karttik,,kabibor ishwar biharilal chakraborty o ishwar surendranath majumdar jibani o kabya alochana,18
934,UDB-007-1311-12-07-18-Karttik.pdf,1312,karttik,shri sarachchandra chakraborty,swami shisya songbad,18
935,UDB-007-1311-12-07-18-Karttik.pdf,1312,karttik,shri sarachchandra ghosh,amitwe prem,18
936,UDB-007-1311-12-07-18-Karttik.pdf,1312,karttik,,songbad o montabya,18
937,UDB-007-1311-12-07-19-Agrohawan.pdf,1312,agrohawan,shri ashutosh deb,adwaitabad,19
938,UDB-007-1311-12-07-19-Agrohawan.pdf,1312,agrohawan,,kabibor ishwar biharilal chakraborty o ishwar surendranath majumdar jibani o kabya alochana,19
939,UDB-007-1311-12-07-19-Agrohawan.pdf,1312,agrohawan,shri rajendranath ghosh,shankar prashanga,19
940,UDB-007-1311-12-07-19-Agrohawan.pdf,1312,agrohawan,,shamalochana,19
941,UDB-007-1311-12-07-19-Agrohawan.pdf,1312,agrohawan,,songbad o montabya,19
942,UDB-007-1311-12-07-20-Agrohawan.pdf,1312,agrohawan,swami achyutananda saraswati,satwa na twama?,20
943,UDB-007-1311-12-07-20-Agrohawan.pdf,1312,agrohawan,,kabibor ishwar biharilal chakraborty o ishwar surendranath majumdar jibani o kabya alochana,20
944,UDB-007-1311-12-07-20-Agrohawan.pdf,1312,agrohawan,,adwaitabad,20
945,UDB-007-1311-12-07-20-Agrohawan.pdf,1312,agrohawan,,bartaman samasya,20
946,UDB-007-1311-12-07-20-Agrohawan.pdf,1312,agrohawan,shri trailokyanath chakraborty,aami o tumi,20
947,UDB-007-1311-12-07-20-Agrohawan.pdf,1312,agrohawan,,songbad,20
948,UDB-007-1311-12-07-21-Poush.pdf,1312,poush,shri nikunjabihari mallik,prabhash,21
949,UDB-007-1311-12-07-21-Poush.pdf,1312,poush,swami achyutananda saraswati,karan gabeshna,21
950,UDB-007-1311-12-07-21-Poush.pdf,1312,poush,shri gurudas burman,shriramkrishner balya lila,21
951,UDB-007-1311-12-07-21-Poush.pdf,1312,poush,swamijir janaika sebak,bartaman samasya,21
952,UDB-007-1311-12-07-21-Poush.pdf,1312,poush,shri sarachchandra chakraborty,swami shisya songbad,21
953,UDB-007-1311-12-07-21-Poush.pdf,1312,poush,,americay bedanto,21
954,UDB-007-1311-12-07-22-Poush.pdf,1312,poush,shri rajendranath ghosh,shankar prashanga,22
955,UDB-007-1311-12-07-22-Poush.pdf,1312,poush,shri nikunjabihari mallik,nashik o tryambak,22
956,UDB-007-1311-12-07-22-Poush.pdf,1312,poush,swamijir janaika sebak,bartaman samasya,22
957,UDB-007-1311-12-07-22-Poush.pdf,1312,poush,shri manomohan gangopadhay,samadhi,22
958,UDB-008-1312-13-08-01-Magh.pdf,1312,magh,swami sharadananda,bharote shaktipuja,1
959,UDB-008-1312-13-08-01-Magh.pdf,1312,magh,shri gurudas burman,shriramkrishner shadhanabostha,1
960,UDB-008-1312-13-08-01-Magh.pdf,1312,magh,Dr. shashibhushan ghosh,shilpashikkha o shilpabidyalay,1
961,UDB-008-1312-13-08-01-Magh.pdf,1312,magh,,swami vivekanander patra,1
962,UDB-008-1312-13-08-01-Magh.pdf,1312,magh,,songbad o montabya,1
